2.4932,-80.28,125.1,-178.56,78.3
2.505569,-80.64,125.82,-178.56,74.88
2.518944,-81.18,126.72,-178.56,71.64
2.53578,-81.72,127.44,-178.56,68.04
2.55224,-82.44,128.52,-178.56,64.08
2.564798,-82.8,129.24,-178.56,61.38
2.578352,-83.34,129.96,-178.56,58.32
2.589233,-83.7,130.5,-178.56,55.98
2.600409,-84.24,131.4,-178.56,52.92
2.613401,-84.78,132.3,-178.56,49.32
2.63021,-85.5,133.38,-178.56,45.0
2.64426,-85.86,134.28,-178.56,42.12
2.661313,-86.4,135.0,-178.56,38.88
2.678079,-86.76,135.9,-178.56,35.46
2.690743,-87.3,136.62,-178.56,32.58
2.705336,-87.84,137.34,-178.56,30.24
2.718165,-88.2,138.06,-178.56,27.36
2.734373,-88.74,138.96,-178.56,24.48
2.745495,-89.28,139.68,-178.56,22.32
2.76163,-90.0,140.76,-178.56,18.72
2.780799,-90.36,141.84,-178.56,14.94
2.789164,-90.72,142.38,-178.56,13.14
2.805084,-91.26,143.1,-178.56,11.34
2.820164,-91.62,144.0,-178.56,10.08
2.837518,-92.16,144.9,-178.56,7.38
2.852764,-92.7,145.62,-178.56,4.86
2.8672,-93.24,146.52,-178.56,2.52
2.882945,-93.6,147.24,-178.56,-0.36
2.900747,-94.32,148.14,-178.56,-2.16
2.916384,-94.68,148.86,-178.56,-5.04
2.928538,-95.04,149.58,-178.56,-7.02
2.940042,-95.4,150.3,-178.56,-8.82
2.944354,-95.76,151.02,-178.56,-10.26
2.953609,-95.94,151.74,-178.56,-12.06
2.968323,-96.48,153.0,-178.56,-14.76
2.982999,-96.84,153.9,-178.56,-16.74
2.997876,-97.38,154.98,-178.56,-18.9
3.016088,-97.92,156.06,-178.56,-21.06
3.029221,-98.28,156.96,-178.56,-22.5
3.039717,-98.46,157.68,-178.56,-23.94
3.050222,-98.82,158.58,-178.56,-25.56
3.062438,-99.0,159.66,-178.56,-27.72
3.078919,-99.54,160.92,-178.56,-30.24
3.089494,-99.72,161.82,-178.56,-32.04
3.096197,-99.9,162.54,-178.56,-33.3
3.113276,-100.44,163.98,-178.56,-35.82
3.129887,-100.62,165.06,-178.56,-37.44
3.144242,-100.8,165.96,-178.56,-39.24
3.156978,-100.8,166.86,-178.56,-40.86
3.172382,-100.8,167.94,-178.56,-42.66
3.18788,-100.8,169.02,-178.56,-44.64
3.205766,-101.52,170.46,-178.56,-46.98
3.220984,-101.88,171.36,-178.56,-48.6
3.235584,-101.88,172.44,-178.56,-50.04
3.24668,-102.24,173.34,-178.56,-51.66
3.261156,-102.42,174.6,-178.56,-53.46
3.2752,-102.78,175.68,-178.56,-55.26
3.293008,-102.78,176.76,-178.56,-57.24
3.30825,-102.78,177.84,-178.56,-58.86
3.321778,-102.78,178.56,-178.56,-60.3
3.339145,-102.96,179.1,-178.56,-62.1
3.354646,-103.32,179.1,-178.56,-63.9
3.368642,-103.32,179.1,-178.56,-65.16
3.383504,-103.5,179.1,-178.56,-66.78
3.39468,-103.68,179.1,-178.56,-68.4
3.405112,-103.68,179.1,-178.56,-69.66
3.419678,-103.68,179.1,-178.56,-72.0
3.434174,-103.68,179.1,-178.56,-73.8
3.445614,-103.68,179.1,-178.56,-74.88
3.459024,-103.68,179.1,-178.56,-76.32
3.472118,-103.68,179.1,-178.56,-78.12
3.481412,-103.68,179.1,-178.56,-79.38
3.496026,-103.68,179.1,-178.56,-81.36
3.509335,-103.68,179.1,-178.56,-82.98
3.524625,-103.68,179.1,-178.56,-84.6
3.537515,-103.68,179.1,-178.56,-85.68
3.551632,-103.68,179.1,-178.56,-87.48
3.562918,-103.68,179.1,-178.56,-88.74
3.573339,-103.68,179.1,-178.56,-90.0
3.583961,-103.68,179.1,-178.56,-91.26
3.597218,-103.68,179.1,-178.56,-92.7
3.60789,-103.68,179.1,-178.56,-94.14
3.619402,-103.68,179.1,-178.56,-95.94
3.634611,-103.68,179.1,-178.56,-97.92
3.64933,-103.68,179.1,-178.56,-99.54
3.659695,-103.68,179.1,-178.56,-100.62
3.672898,-103.68,179.1,-178.56,-102.06
3.683563,-103.68,179.1,-178.56,-103.32
3.694219,-103.68,179.1,-178.56,-104.4
3.706689,-103.68,179.1,-178.56,-105.84
3.719515,-103.68,179.1,-178.56,-106.92
3.731886,-103.68,179.1,-178.56,-108.36
3.743275,-103.68,179.1,-178.56,-109.62
3.758083,-103.68,179.1,-178.56,-111.06
3.769968,-103.68,179.1,-178.56,-112.14
3.783373,-103.68,179.1,-178.56,-113.58
3.796034,-103.68,179.1,-178.56,-115.02
3.801355,-103.68,179.1,-178.56,-115.38
